date,country,fuel_type,price_eur_per_litre
2014-07-28,BG,petrol_95,1.30381
2014-07-28,CY,diesel,1.43634
2014-07-28,CY,fuel_oil,0.7460800000000001
2014-07-28,CY,petrol_95,1.45079
2014-07-28,CZ,diesel,1.33561
2014-07-28,CZ,fuel_oil,0.40774
2014-07-28,CZ,lpg,0.6312000000000001
2014-07-28,CZ,petrol_95,1.34409
2014-07-28,DE,diesel,1.388
2014-07-28,DE,lpg,0.68436
2014-07-28,DE,petrol_95,1.593
2014-07-28,DK,diesel,1.47388
2014-07-28,DK,fuel_oil,1.07168
2014-07-28,DK,petrol_95,1.67639
2014-07-28,EE,diesel,1.254
2014-07-28,EE,lpg,0.659
2014-07-28,EE,petrol_95,1.306
2014-07-28,ES,diesel,1.3187200000000001
2014-07-28,ES,fuel_oil,0.5455099999999999
2014-07-28,ES,lpg,0.76099
2014-07-28,ES,petrol_95,1.4243
2014-07-28,EU,diesel,1.4152879557655453
2014-07-28,EU,fuel_oil,0.6040392492341735
2014-07-28,EU,lpg,0.6881801673569176
2014-07-28,EU,petrol_95,1.5783559291675502
2014-07-28,EUR,diesel,1.382648048498313
2014-07-28,EUR,fuel_oil,0.5654227849653747
2014-07-28,EUR,lpg,0.7490462755511952
2014-07-28,EUR,petrol_95,1.60040281059013
2014-07-28,FI,diesel,1.486
2014-07-28,FI,petrol_95,1.648
2014-07-28,FR,diesel,1.30021
2014-07-28,FR,fuel_oil,0.5316799999999999
2014-07-28,FR,lpg,0.85826
2014-07-28,FR,petrol_95,1.52194
2014-07-28,GR,diesel,1.362
2014-07-28,GR,fuel_oil,0.5792999999999999
2014-07-28,GR,petrol_95,1.698
2014-07-28,HR,diesel,1.33295
2014-07-28,HR,fuel_oil,0.6886
2014-07-28,HR,lpg,0.6687000000000001
2014-07-28,HR,petrol_95,1.4343
2014-07-28,HU,diesel,1.35898
2014-07-28,HU,fuel_oil,0.6215700000000001
2014-07-28,HU,lpg,0.86898
2014-07-28,HU,petrol_95,1.36277
2014-07-28,IE,diesel,1.4813900000000002
2014-07-28,IE,fuel_oil,0.81109
2014-07-28,IE,petrol_95,1.57012
2014-07-28,IT,diesel,1.62272
2014-07-28,IT,fuel_oil,0.55289
2014-07-28,IT,lpg,0.76881
2014-07-28,IT,petrol_95,1.7579500000000001
2014-07-28,LT,diesel,1.26776
2014-07-28,LT,lpg,0.6812999999999999
2014-07-28,LT,petrol_95,1.33813
2014-07-28,LU,diesel,1.1759300000000001
2014-07-28,LU,lpg,0.58572
2014-07-28,LU,petrol_95,1.32076
2014-07-28,LV,diesel,1.252
2014-07-28,LV,lpg,0.615
2014-07-28,LV,petrol_95,1.31325
2014-07-28,MT,diesel,1.36
2014-07-28,MT,petrol_95,1.44
2014-07-28,NL,diesel,1.42
2014-07-28,NL,fuel_oil,0.501
2014-07-28,NL,lpg,0.769
2014-07-28,NL,petrol_95,1.731
2014-07-28,PL,diesel,1.27441
2014-07-28,PL,fuel_oil,0.57311
2014-07-28,PL,lpg,0.61605
2014-07-28,PL,petrol_95,1.31129
2014-07-28,PT,diesel,1.311
2014-07-28,PT,fuel_oil,0.6902699999999999
2014-07-28,PT,lpg,0.708
2014-07-28,PT,petrol_95,1.56
2014-07-28,RO,diesel,1.4271099999999999
2014-07-28,RO,fuel_oil,0.5582699999999999
2014-07-28,RO,lpg,0.6838500000000001
2014-07-28,RO,petrol_95,1.42823
2014-07-28,SE,diesel,1.5462799999999999
2014-07-28,SE,fuel_oil,1.01362
2014-07-28,SE,petrol_95,1.59676
2014-07-28,SI,diesel,1.356
2014-07-28,SI,fuel_oil,0.69108
2014-07-28,SI,lpg,0.7607200000000001
2014-07-28,SI,petrol_95,1.478
2014-07-28,SK,diesel,1.349
2014-07-28,SK,fuel_oil,0.6200399999999999
2014-07-28,SK,lpg,0.713
2014-07-28,SK,petrol_95,1.496
2014-07-28,UK,diesel,1.71406
2014-07-28,UK,petrol_95,1.6549200000000002
2014-08-04,AT,diesel,1.305
2014-08-04,AT,fuel_oil,0.5577000000000001
2014-08-04,AT,heating_oil,0.9145800000000001
2014-08-04,AT,petrol_95,1.381
2014-08-04,BE,diesel,1.3615
2014-08-04,BE,fuel_oil,0.46234
2014-08-04,BE,lpg,0.637
2014-08-04,BE,petrol_95,1.5459
2014-08-04,BG,diesel,1.32938
2014-08-04,BG,lpg,0.61465
2014-08-04,BG,petrol_95,1.30381
2014-08-04,CY,diesel,1.4319600000000001
2014-08-04,CY,fuel_oil,0.7460800000000001
2014-08-04,CY,petrol_95,1.44312
2014-08-04,CZ,diesel,1.3251600000000001
2014-08-04,CZ,fuel_oil,0.39977999999999997
2014-08-04,CZ,lpg,0.62782
2014-08-04,CZ,petrol_95,1.33417
2014-08-04,DE,diesel,1.387
2014-08-04,DE,lpg,0.68436
2014-08-04,DE,petrol_95,1.584
2014-08-04,DK,diesel,1.48077
2014-08-04,DK,fuel_oil,1.07181
2014-08-04,DK,petrol_95,1.6779300000000001
2014-08-04,EE,diesel,1.258
2014-08-04,EE,lpg,0.659
2014-08-04,EE,petrol_95,1.3
2014-08-04,ES,diesel,1.31568
2014-08-04,ES,fuel_oil,0.53892
2014-08-04,ES,lpg,0.76119
2014-08-04,ES,petrol_95,1.40548
2014-08-04,EU,diesel,1.4121471003392831
2014-08-04,EU,fuel_oil,0.6002528411904927
2014-08-04,EU,lpg,0.6916103231019692
2014-08-04,EU,petrol_95,1.5660864957126872
2014-08-04,EUR,diesel,1.3839528754754729
2014-08-04,EUR,fuel_oil,0.5626886141619969
2014-08-04,EUR,lpg,0.7487326289214136
2014-08-04,EUR,petrol_95,1.5932200896941673
2014-08-04,FI,diesel,1.485
2014-08-04,FI,petrol_95,1.65
2014-08-04,FR,diesel,1.2953
2014-08-04,FR,fuel_oil,0.53232
2014-08-04,FR,lpg,0.85809
2014-08-04,FR,petrol_95,1.4989100000000002
2014-08-04,GR,diesel,1.362
2014-08-04,GR,fuel_oil,0.5792200000000001
2014-08-04,GR,petrol_95,1.694
2014-08-04,HR,diesel,1.33809
2014-08-04,HR,fuel_oil,0.6878099999999999
2014-08-04,HR,lpg,0.64871
2014-08-04,HR,petrol_95,1.42427
2014-08-04,HU,diesel,1.3524100000000001
2014-08-04,HU,fuel_oil,0.6627000000000001
2014-08-04,HU,lpg,0.86021
2014-08-04,HU,petrol_95,1.33385
2014-08-04,IE,diesel,1.4813900000000002
2014-08-04,IE,fuel_oil,0.8124199999999999
2014-08-04,IE,petrol_95,1.57012
2014-08-04,IT,diesel,1.6230799999999999
2014-08-04,IT,fuel_oil,0.55303
2014-08-04,IT,lpg,0.76909
2014-08-04,IT,petrol_95,1.75525
2014-08-04,LT,diesel,1.26794
2014-08-04,LT,lpg,0.6977300000000001
2014-08-04,LT,petrol_95,1.33692
2014-08-04,LU,diesel,1.18952
2014-08-04,LU,lpg,0.58572
2014-08-04,LU,petrol_95,1.32076
2014-08-04,LV,diesel,1.252
2014-08-04,LV,lpg,0.615
2014-08-04,LV,petrol_95,1.301
2014-08-04,MT,diesel,1.36
2014-08-04,MT,petrol_95,1.44
2014-08-04,NL,diesel,1.428
2014-08-04,NL,fuel_oil,0.501
2014-08-04,NL,lpg,0.763
2014-08-04,NL,petrol_95,1.727
2014-08-04,PL,diesel,1.26372
2014-08-04,PL,fuel_oil,0.5507799999999999
2014-08-04,PL,lpg,0.62883
2014-08-04,PL,petrol_95,1.2978800000000001
2014-08-04,PT,diesel,1.313
2014-08-04,PT,fuel_oil,0.69292
2014-08-04,PT,lpg,0.708
2014-08-04,PT,petrol_95,1.556
2014-08-04,RO,diesel,1.4129800000000001
2014-08-04,RO,fuel_oil,0.55508
2014-08-04,RO,lpg,0.6771699999999999
2014-08-04,RO,petrol_95,1.40276
2014-08-04,SE,diesel,1.55051
2014-08-04,SE,fuel_oil,0.99586
2014-08-04,SE,petrol_95,1.57882
2014-08-04,SI,diesel,1.356
2014-08-04,SI,fuel_oil,0.68108
2014-08-04,SI,lpg,0.7607200000000001
2014-08-04,SI,petrol_95,1.478
2014-08-04,SK,diesel,1.353
2014-08-04,SK,fuel_oil,0.6179199999999999
2014-08-04,SK,lpg,0.713
2014-08-04,SK,petrol_95,1.491
2014-08-04,UK,diesel,1.68471
2014-08-04,UK,petrol_95,1.62602
2014-08-11,AT,diesel,1.3
2014-08-11,AT,fuel_oil,0.5467000000000001
2014-08-11,AT,heating_oil,0.91015
2014-08-11,AT,petrol_95,1.365
2014-08-11,BE,diesel,1.3871
2014-08-11,BE,fuel_oil,0.449
2014-08-11,BE,lpg,0.603
2014-08-11,BE,petrol_95,1.5545
2014-08-11,BG,diesel,1.32938
2014-08-11,BG,lpg,0.6186699999999999
2014-08-11,BG,petrol_95,1.30381
2014-08-11,CY,diesel,1.43085
2014-08-11,CY,fuel_oil,0.7460800000000001
2014-08-11,CY,petrol_95,1.43589
2014-08-11,CZ,diesel,1.31481
2014-08-11,CZ,fuel_oil,0.39681
2014-08-11,CZ,lpg,0.6300800000000001
2014-08-11,CZ,petrol_95,1.32224
2014-08-11,DE,diesel,1.39
2014-08-11,DE,lpg,0.68796
2014-08-11,DE,petrol_95,1.578
2014-08-11,DK,diesel,1.4821099999999998
2014-08-11,DK,fuel_oil,1.0635
2014-08-11,DK,petrol_95,1.66586
2014-08-11,EE,diesel,1.25
2014-08-11,EE,lpg,0.673
2014-08-11,EE,petrol_95,1.281
2014-08-11,ES,diesel,1.32455
2014-08-11,ES,fuel_oil,0.5386599999999999
2014-08-11,ES,lpg,0.76379
2014-08-11,ES,petrol_95,1.41027
2014-08-11,EU,diesel,1.414884101175061
2014-08-11,EU,fuel_oil,0.5955944193384096
2014-08-11,EU,lpg,0.6919462205558513
2014-08-11,EU,petrol_95,1.5611203715964572
2014-08-11,EUR,diesel,1.3883598106307784
2014-08-11,EUR,fuel_oil,0.5573195315775669
2014-08-11,EUR,lpg,0.748473335506983
2014-08-11,EUR,petrol_95,1.588332864308085
2014-08-11,FI,diesel,1.489
2014-08-11,FI,petrol_95,1.645
2014-08-11,FR,diesel,1.30225
2014-08-11,FR,fuel_oil,0.5216799999999999
2014-08-11,FR,lpg,0.8600599999999999
2014-08-11,FR,petrol_95,1.50297
2014-08-11,GR,diesel,1.362
2014-08-11,GR,fuel_oil,0.56352
2014-08-11,GR,petrol_95,1.685
2014-08-11,HR,diesel,1.347
2014-08-11,HR,fuel_oil,0.68762
2014-08-11,HR,lpg,0.6461699999999999
2014-08-11,HR,petrol_95,1.41774
2014-08-11,HU,diesel,1.3564
2014-08-11,HU,fuel_oil,0.55971
2014-08-11,HU,lpg,0.85611
2014-08-11,HU,petrol_95,1.33696
2014-08-11,IE,diesel,1.4813900000000002
2014-08-11,IE,fuel_oil,0.80135
2014-08-11,IE,petrol_95,1.57012
2014-08-11,IT,diesel,1.6228699999999998
2014-08-11,IT,fuel_oil,0.54257
2014-08-11,IT,lpg,0.76842
2014-08-11,IT,petrol_95,1.75142
2014-08-11,LT,diesel,1.2668199999999998
2014-08-11,LT,lpg,0.68051
2014-08-11,LT,petrol_95,1.33503
2014-08-11,LU,diesel,1.18952
2014-08-11,LU,lpg,0.5753400000000001
2014-08-11,LU,petrol_95,1.3028
2014-08-11,LV,diesel,1.255
2014-08-11,LV,lpg,0.627
2014-08-11,LV,petrol_95,1.29875
2014-08-11,MT,diesel,1.36
2014-08-11,MT,petrol_95,1.44
2014-08-11,NL,diesel,1.421
2014-08-11,NL,fuel_oil,0.501
2014-08-11,NL,lpg,0.758
2014-08-11,NL,petrol_95,1.712
2014-08-11,PL,diesel,1.2518399999999998
2014-08-11,PL,fuel_oil,0.55275
2014-08-11,PL,lpg,0.63134
2014-08-11,PL,petrol_95,1.2854
2014-08-11,PT,diesel,1.315
2014-08-11,PT,fuel_oil,0.69292
2014-08-11,PT,lpg,0.71
2014-08-11,PT,petrol_95,1.547
2014-08-11,RO,diesel,1.4170999999999998
2014-08-11,RO,fuel_oil,0.55932
2014-08-11,RO,lpg,0.6768
2014-08-11,RO,petrol_95,1.38691
2014-08-11,SE,diesel,1.5901500000000002
2014-08-11,SE,fuel_oil,1.00162
2014-08-11,SE,petrol_95,1.58406
2014-08-11,SI,diesel,1.365
2014-08-11,SI,fuel_oil,0.68108
2014-08-11,SI,lpg,0.76155
2014-08-11,SI,petrol_95,1.463
2014-08-11,SK,diesel,1.352
2014-08-11,SK,fuel_oil,0.6156900000000001
2014-08-11,SK,lpg,0.718
2014-08-11,SK,petrol_95,1.481
2014-08-11,UK,diesel,1.6781700000000002
2014-08-11,UK,petrol_95,1.6225399999999999
2014-08-18,AT,diesel,1.293
2014-08-18,AT,fuel_oil,0.5417000000000001
2014-08-18,AT,heating_oil,0.90543
2014-08-18,AT,petrol_95,1.34
2014-08-18,BE,diesel,1.3685999999999998
2014-08-18,BE,fuel_oil,0.449
2014-08-18,BE,lpg,0.603
2014-08-18,BE,petrol_95,1.5573
2014-08-18,BG,diesel,1.32938
2014-08-18,BG,lpg,0.6186699999999999
2014-08-18,BG,petrol_95,1.30381
2014-08-18,CY,diesel,1.43085
2014-08-18,CY,fuel_oil,0.7460800000000001
2014-08-18,CY,petrol_95,1.43174
2014-08-18,CZ,diesel,1.3172000000000001
2014-08-18,CZ,fuel_oil,0.40276
2014-08-18,CZ,lpg,0.6323300000000001
2014-08-18,CZ,petrol_95,1.32122
2014-08-18,DE,diesel,1.378
2014-08-18,DE,lpg,0.68316
2014-08-18,DE,petrol_95,1.565
2014-08-18,DK,diesel,1.46871
2014-08-18,DK,fuel_oil,1.0568
2014-08-18,DK,petrol_95,1.66052
2014-08-18,EE,diesel,1.253
2014-08-18,EE,lpg,0.684
2014-08-18,EE,petrol_95,1.274
2014-08-18,ES,diesel,1.32624
2014-08-18,ES,fuel_oil,0.53414
2014-08-18,ES,lpg,0.76519
2014-08-18,ES,petrol_95,1.4143599999999998
2014-08-18,EU,diesel,1.4102835942707208
2014-08-18,EU,fuel_oil,0.5905215917916535
2014-08-18,EU,lpg,0.6932034742846757
2014-08-18,EU,petrol_95,1.5553244609783918
2014-08-18,EUR,diesel,1.3842757627573983
2014-08-18,EUR,fuel_oil,0.5524679566010006
2014-08-18,EUR,lpg,0.7480289276044885
2014-08-18,EUR,petrol_95,1.582042824406333
2014-08-18,FI,diesel,1.485
2014-08-18,FI,petrol_95,1.643
2014-08-18,FR,diesel,1.30252
2014-08-18,FR,fuel_oil,0.5162100000000001
2014-08-18,FR,lpg,0.8675900000000001
2014-08-18,FR,petrol_95,1.4990299999999999
2014-08-18,GR,diesel,1.361
2014-08-18,GR,fuel_oil,0.56245
2014-08-18,GR,petrol_95,1.679
2014-08-18,HR,diesel,1.3493
2014-08-18,HR,fuel_oil,0.6900700000000001
2014-08-18,HR,lpg,0.63758
2014-08-18,HR,petrol_95,1.40926
2014-08-18,HU,diesel,1.3556
2014-08-18,HU,fuel_oil,0.60848
2014-08-18,HU,lpg,0.85976
2014-08-18,HU,petrol_95,1.32577
2014-08-18,IE,diesel,1.4813900000000002
2014-08-18,IE,fuel_oil,0.80135
2014-08-18,IE,petrol_95,1.57012
2014-08-18,IT,diesel,1.62166
2014-08-18,IT,fuel_oil,0.53706
2014-08-18,IT,lpg,0.76761
2014-08-18,IT,petrol_95,1.74872
2014-08-18,LT,diesel,1.2663
2014-08-18,LT,lpg,0.67398
2014-08-18,LT,petrol_95,1.33503
2014-08-18,LU,diesel,1.17347
2014-08-18,LU,lpg,0.5537000000000001
2014-08-18,LU,petrol_95,1.3028
2014-08-18,LV,diesel,1.25475
2014-08-18,LV,lpg,0.631
2014-08-18,LV,petrol_95,1.294
2014-08-18,MT,diesel,1.36
2014-08-18,MT,petrol_95,1.44
2014-08-18,NL,diesel,1.419
2014-08-18,NL,fuel_oil,0.501
2014-08-18,NL,lpg,0.765
2014-08-18,NL,petrol_95,1.711
2014-08-18,PL,diesel,1.25301
2014-08-18,PL,fuel_oil,0.55552
2014-08-18,PL,lpg,0.63732
2014-08-18,PL,petrol_95,1.2847
2014-08-18,PT,diesel,1.313
2014-08-18,PT,fuel_oil,0.6822999999999999
2014-08-18,PT,lpg,0.708
2014-08-18,PT,petrol_95,1.538
2014-08-18,RO,diesel,1.42365
2014-08-18,RO,fuel_oil,0.55445
2014-08-18,RO,lpg,0.67668
2014-08-18,RO,petrol_95,1.38914
2014-08-18,SE,diesel,1.5444200000000001
2014-08-18,SE,fuel_oil,0.9877400000000001
2014-08-18,SE,petrol_95,1.57847
2014-08-18,SI,diesel,1.365
2014-08-18,SI,fuel_oil,0.68108
2014-08-18,SI,lpg,0.76155
2014-08-18,SI,petrol_95,1.463
2014-08-18,SK,diesel,1.352
2014-08-18,SK,fuel_oil,0.60592
2014-08-18,SK,lpg,0.719
2014-08-18,SK,petrol_95,1.478
2014-08-18,UK,diesel,1.6713699999999998
2014-08-18,UK,petrol_95,1.61575
2014-08-25,AT,diesel,1.291
2014-08-25,AT,fuel_oil,0.5417000000000001
2014-08-25,AT,heating_oil,0.9062899999999999
2014-08-25,AT,petrol_95,1.346
2014-08-25,BE,diesel,1.3524
2014-08-25,BE,fuel_oil,0.449
2014-08-25,BE,lpg,0.594
2014-08-25,BE,petrol_95,1.5446
2014-08-25,BG,diesel,1.32938
2014-08-25,BG,lpg,0.6186699999999999
2014-08-25,BG,petrol_95,1.30381
2014-08-25,CY,diesel,1.4308299999999998
2014-08-25,CY,fuel_oil,0.7460800000000001
2014-08-25,CY,petrol_95,1.42281
2014-08-25,CZ,diesel,1.31879
2014-08-25,CZ,fuel_oil,0.40373000000000003
2014-08-25,CZ,lpg,0.63486
2014-08-25,CZ,petrol_95,1.32267
2014-08-25,DE,diesel,1.36
2014-08-25,DE,lpg,0.68316
2014-08-25,DE,petrol_95,1.557
2014-08-25,DK,diesel,1.45804
2014-08-25,DK,fuel_oil,1.06355
2014-08-25,DK,petrol_95,1.66595
2014-08-25,EE,diesel,1.252
2014-08-25,EE,lpg,0.684
2014-08-25,EE,petrol_95,1.268
2014-08-25,ES,diesel,1.3190899999999999
2014-08-25,ES,fuel_oil,0.53067
2014-08-25,ES,lpg,0.7654500000000001
2014-08-25,ES,petrol_95,1.4068900000000002
2014-08-25,EU,diesel,1.4036354001328115
2014-08-25,EU,fuel_oil,0.5907872721824604
2014-08-25,EU,lpg,0.693398317300003
2014-08-25,EU,petrol_95,1.5510545398902371
2014-08-25,EUR,diesel,1.3756980116817354
2014-08-25,EUR,fuel_oil,0.5527988773394577
2014-08-25,EUR,lpg,0.7468230146872694
2014-08-25,EUR,petrol_95,1.5762745216130742
2014-08-25,FI,diesel,1.478
2014-08-25,FI,petrol_95,1.638
2014-08-25,FR,diesel,1.2966
2014-08-25,FR,fuel_oil,0.5227200000000001
2014-08-25,FR,lpg,0.8612000000000001
2014-08-25,FR,petrol_95,1.4947000000000001
2014-08-25,GR,diesel,1.358
2014-08-25,GR,fuel_oil,0.56741
2014-08-25,GR,petrol_95,1.672
2014-08-25,HR,diesel,1.3398299999999999
2014-08-25,HR,fuel_oil,0.6891799999999999
2014-08-25,HR,lpg,0.6358400000000001
2014-08-25,HR,petrol_95,1.4071900000000002
2014-08-25,HU,diesel,1.34626
2014-08-25,HU,fuel_oil,0.63581
2014-08-25,HU,lpg,0.8601
2014-08-25,HU,petrol_95,1.3186600000000002
2014-08-25,IE,diesel,1.4813900000000002
2014-08-25,IE,fuel_oil,0.80253
2014-08-25,IE,petrol_95,1.57012
2014-08-25,IT,diesel,1.61822
2014-08-25,IT,fuel_oil,0.5443300000000001
2014-08-25,IT,lpg,0.7677999999999999
2014-08-25,IT,petrol_95,1.74116
2014-08-25,LT,diesel,1.26352
2014-08-25,LT,lpg,0.6709400000000001
2014-08-25,LT,petrol_95,1.3318800000000002
2014-08-25,LU,diesel,1.17347
2014-08-25,LU,lpg,0.5537000000000001
2014-08-25,LU,petrol_95,1.3028
2014-08-25,LV,diesel,1.25475
2014-08-25,LV,lpg,0.6315
2014-08-25,LV,petrol_95,1.27925
2014-08-25,MT,diesel,1.36
2014-08-25,MT,petrol_95,1.44
2014-08-25,NL,diesel,1.411
2014-08-25,NL,fuel_oil,0.501
2014-08-25,NL,lpg,0.753
2014-08-25,NL,petrol_95,1.715
2014-08-25,PL,diesel,1.24918
2014-08-25,PL,fuel_oil,0.5581900000000001
2014-08-25,PL,lpg,0.63803
2014-08-25,PL,petrol_95,1.28088
2014-08-25,PT,diesel,1.31
2014-08-25,PT,fuel_oil,0.67876
2014-08-25,PT,lpg,0.709
2014-08-25,PT,petrol_95,1.537
2014-08-25,RO,diesel,1.4267699999999999
2014-08-25,RO,fuel_oil,0.55775
2014-08-25,RO,lpg,0.6821
2014-08-25,RO,petrol_95,1.39138
2014-08-25,SE,diesel,1.5359200000000002
2014-08-25,SE,fuel_oil,0.98241
2014-08-25,SE,petrol_95,1.5809600000000001
2014-08-25,SI,diesel,1.36
2014-08-25,SI,fuel_oil,0.68108
2014-08-25,SI,lpg,0.76155
2014-08-25,SI,petrol_95,1.443
2014-08-25,SK,diesel,1.344
2014-08-25,SK,fuel_oil,0.6025
2014-08-25,SK,lpg,0.719
2014-08-25,SK,petrol_95,1.47
2014-08-25,UK,diesel,1.6735799999999998
2014-08-25,UK,petrol_95,1.61301
2014-09-01,AT,diesel,1.3
2014-09-01,AT,fuel_oil,0.5477000000000001
2014-09-01,AT,heating_oil,0.91584
2014-09-01,AT,petrol_95,1.362
2014-09-01,BE,diesel,1.4025
2014-09-01,BE,fuel_oil,0.46212000000000003
2014-09-01,BE,lpg,0.606
2014-09-01,BE,petrol_95,1.5926
2014-09-01,BG,diesel,1.32938
2014-09-01,BG,lpg,0.6186699999999999
2014-09-01,BG,petrol_95,1.30381
2014-09-01,CY,diesel,1.43054
2014-09-01,CY,fuel_oil,0.7460800000000001
2014-09-01,CY,petrol_95,1.4213900000000002
2014-09-01,CZ,diesel,1.32389
2014-09-01,CZ,fuel_oil,0.40511
2014-09-01,CZ,lpg,0.63595
2014-09-01,CZ,petrol_95,1.3293
2014-09-01,DE,diesel,1.386
2014-09-01,DE,lpg,0.68556
2014-09-01,DE,petrol_95,1.58
2014-09-01,DK,diesel,1.46723
2014-09-01,DK,fuel_oil,1.0710899999999999
2014-09-01,DK,petrol_95,1.66725
2014-09-01,EE,diesel,1.263
2014-09-01,EE,lpg,0.684
2014-09-01,EE,petrol_95,1.278
2014-09-01,ES,diesel,1.3246099999999998
2014-09-01,ES,fuel_oil,0.5285
2014-09-01,ES,lpg,0.76573
2014-09-01,ES,petrol_95,1.41301
2014-09-01,EU,diesel,1.4112929229723121
2014-09-01,EU,fuel_oil,0.5934735860959348
2014-09-01,EU,lpg,0.6914417097967542
2014-09-01,EU,petrol_95,1.558191642278572
2014-09-01,EUR,diesel,1.385687751239806
2014-09-01,EUR,fuel_oil,0.5552495535404557
2014-09-01,EUR,lpg,0.7474492451774843
2014-09-01,EUR,petrol_95,1.5858531103610205
2014-09-01,FI,diesel,1.457
2014-09-01,FI,petrol_95,1.62
2014-09-01,FR,diesel,1.299
2014-09-01,FR,fuel_oil,0.52907
2014-09-01,FR,lpg,0.8575
2014-09-01,FR,petrol_95,1.4992999999999999
2014-09-01,GR,diesel,1.357
2014-09-01,GR,fuel_oil,0.5744600000000001
2014-09-01,GR,petrol_95,1.668
2014-09-01,HR,diesel,1.3304
2014-09-01,HR,fuel_oil,0.69075
2014-09-01,HR,lpg,0.64136
2014-09-01,HR,petrol_95,1.39778
2014-09-01,HU,diesel,1.34906
2014-09-01,HU,fuel_oil,0.5629
2014-09-01,HU,lpg,0.8551799999999999
2014-09-01,HU,petrol_95,1.3255599999999998
2014-09-01,IE,diesel,1.468
2014-09-01,IE,fuel_oil,0.81036
2014-09-01,IE,petrol_95,1.547
2014-09-01,IT,diesel,1.61749
2014-09-01,IT,fuel_oil,0.55187
2014-09-01,IT,lpg,0.7677999999999999
2014-09-01,IT,petrol_95,1.73931
2014-09-01,LT,diesel,1.27454
2014-09-01,LT,lpg,0.66347
2014-09-01,LT,petrol_95,1.34171
2014-09-01,LU,diesel,1.18682
2014-09-01,LU,lpg,0.5604600000000001
2014-09-01,LU,petrol_95,1.31847
2014-09-01,LV,diesel,1.25475
2014-09-01,LV,lpg,0.6315
2014-09-01,LV,petrol_95,1.27925
2014-09-01,MT,diesel,1.36
2014-09-01,MT,petrol_95,1.44
2014-09-01,NL,diesel,1.424
2014-09-01,NL,fuel_oil,0.501
2014-09-01,NL,lpg,0.754
2014-09-01,NL,petrol_95,1.721
2014-09-01,PL,diesel,1.2366700000000002
2014-09-01,PL,fuel_oil,0.54735
2014-09-01,PL,lpg,0.6305599999999999
2014-09-01,PL,petrol_95,1.26694
2014-09-01,PT,diesel,1.31
2014-09-01,PT,fuel_oil,0.6822999999999999
2014-09-01,PT,lpg,0.71
2014-09-01,PT,petrol_95,1.544
2014-09-01,RO,diesel,1.4259600000000001
2014-09-01,RO,fuel_oil,0.56463
2014-09-01,RO,lpg,0.6827000000000001
2014-09-01,RO,petrol_95,1.39845
2014-09-01,SE,diesel,1.53958
2014-09-01,SE,fuel_oil,0.9925900000000001
2014-09-01,SE,petrol_95,1.5844
2014-09-01,SI,diesel,1.36
2014-09-01,SI,fuel_oil,0.66708
2014-09-01,SI,lpg,0.76155
2014-09-01,SI,petrol_95,1.443
2014-09-01,SK,diesel,1.343
2014-09-01,SK,fuel_oil,0.6045900000000001
2014-09-01,SK,lpg,0.72
2014-09-01,SK,petrol_95,1.467
2014-09-01,UK,diesel,1.68008
2014-09-01,UK,petrol_95,1.61985
2014-09-08,AT,diesel,1.323
2014-09-08,AT,fuel_oil,0.5477000000000001
2014-09-08,AT,heating_oil,0.91952
2014-09-08,AT,petrol_95,1.391
2014-09-08,BE,diesel,1.3572
2014-09-08,BE,fuel_oil,0.46212000000000003
2014-09-08,BE,lpg,0.606
2014-09-08,BE,petrol_95,1.555
2014-09-08,BG,diesel,1.32902
2014-09-08,BG,lpg,0.6186699999999999
2014-09-08,BG,petrol_95,1.30345
2014-09-08,CY,diesel,1.43054
2014-09-08,CY,fuel_oil,0.7460800000000001
2014-09-08,CY,petrol_95,1.42098
2014-09-08,CZ,diesel,1.3291600000000001
2014-09-08,CZ,fuel_oil,0.40658999999999995
2014-09-08,CZ,lpg,0.63791
2014-09-08,CZ,petrol_95,1.33412
2014-09-08,DE,diesel,1.385
2014-09-08,DE,lpg,0.68076
2014-09-08,DE,petrol_95,1.58
2014-09-08,DK,diesel,1.4773800000000001
2014-09-08,DK,fuel_oil,1.0716400000000001
2014-09-08,DK,petrol_95,1.69227
2014-09-08,EE,diesel,1.258
2014-09-08,EE,lpg,0.684
2014-09-08,EE,petrol_95,1.28
2014-09-08,ES,diesel,1.32761
2014-09-08,ES,fuel_oil,0.5430900000000001
2014-09-08,ES,lpg,0.7602300000000001
2014-09-08,ES,petrol_95,1.41656
2014-09-08,EU,diesel,1.4075557218709045
2014-09-08,EU,fuel_oil,0.6029341369029839
2014-09-08,EU,lpg,0.6889782246881611
2014-09-08,EU,petrol_95,1.556442546701628
2014-09-08,EUR,diesel,1.3825210804253731
2014-09-08,EUR,fuel_oil,0.5656855963852047
2014-09-08,EUR,lpg,0.7419622819471501
2014-09-08,EUR,petrol_95,1.585864287453107
2014-09-08,FI,diesel,1.457
2014-09-08,FI,petrol_95,1.62
2014-09-08,FR,diesel,1.2880999999999998
2014-09-08,FR,fuel_oil,0.5375599999999999
2014-09-08,FR,lpg,0.852
2014-09-08,FR,petrol_95,1.4808
2014-09-08,GR,diesel,1.357
2014-09-08,GR,fuel_oil,0.58296
2014-09-08,GR,petrol_95,1.669
2014-09-08,HR,diesel,1.34098
2014-09-08,HR,fuel_oil,0.6897000000000001
2014-09-08,HR,lpg,0.6390800000000001
